Scene number,Start,End,Keywords,Description
151,00:20:42.480,00:20:52.800,"kết quả hồ sơ đất đai thành phố Thủ Đức bố trí,hướng linh hoạt,thành phố Thủ Đức chiếm,000 hồ sơ đất đai,thành phố Thủ Đức,thành phố Thủ Đức chấp nhận,đất đai thành phố Thủ Đức,Chi nhánh Văn phòng,quận trước đây là quận 2,hệ thống phần mềm,kết quả đất đai,ra mắt Văn phòng,địa bàn thành phố,đất đai môi trường,quận 9,tổng số hồ sơ,khoảng 100,4700 chục,kết quả hồ sơ đất đai thành phố Thủ Đức,Chi cục Thuế","Tại đây, đoàn đã dâng hương tưởng niệm, tri ân đồng chí Trần Não đã có nhiều đóng góp cho sự nghiệp cách mạng và bảo vệ Tổ quốc."
152,00:20:52.800,00:20:57.240,"kết quả hồ sơ đất đai thành phố Thủ Đức bố trí,hướng linh hoạt,thành phố Thủ Đức chiếm,000 hồ sơ đất đai,thành phố Thủ Đức,thành phố Thủ Đức chấp nhận,đất đai thành phố Thủ Đức,Chi nhánh Văn phòng,quận trước đây là quận 2,hệ thống phần mềm,kết quả đất đai,ra mắt Văn phòng,địa bàn thành phố,đất đai môi trường,quận 9,tổng số hồ sơ,khoảng 100,4700 chục,kết quả hồ sơ đất đai thành phố Thủ Đức,Chi cục Thuế","Trước đó, đoàn cũng đến viếng và thắp hương tưởng nhớ cố Thủ tướng Võ Văn Kiệt tại huyện Vũng Liêm, tỉnh Vĩnh Long."
153,00:20:57.240,00:21:14.120,"kết quả hồ sơ đất đai thành phố Thủ Đức bố trí,hướng linh hoạt,thành phố Thủ Đức chiếm,000 hồ sơ đất đai,thành phố Thủ Đức,thành phố Thủ Đức chấp nhận,đất đai thành phố Thủ Đức,Chi nhánh Văn phòng,quận trước đây là quận 2,hệ thống phần mềm,kết quả đất đai,ra mắt Văn phòng,địa bàn thành phố,đất đai môi trường,quận 9,tổng số hồ sơ,khoảng 100,4700 chục,kết quả hồ sơ đất đai thành phố Thủ Đức,Chi cục Thuế","năm 2023, thành phố Thủ Đức, thành phố Hồ Chí Minh đặt mục tiêu giải quyết 95 % hồ sơ đúng hạn với khoảng 90.000 hồ sơ, rút ngắn thời gian giải quyết hồ sơ từ 10 ngày xuống còn 5 ngày làm việc, góp phần thực hiện chủ đề năm của thành phố Hồ Chí Minh là nâng cao hiệu quả hoạt động công vụ, đẩy mạnh cải cách hành chính và cải thiện môi trường đầu tư, thúc đẩy phát triển kinh tế, đảm bảo an sinh xã hội."
154,00:21:14.120,00:21:20.800,"kết quả hồ sơ đất đai thành phố Thủ Đức bố trí,hướng linh hoạt,thành phố Thủ Đức chiếm,000 hồ sơ đất đai,thành phố Thủ Đức,thành phố Thủ Đức chấp nhận,đất đai thành phố Thủ Đức,Chi nhánh Văn phòng,quận trước đây là quận 2,hệ thống phần mềm,kết quả đất đai,ra mắt Văn phòng,địa bàn thành phố,đất đai môi trường,quận 9,tổng số hồ sơ,khoảng 100,4700 chục,kết quả hồ sơ đất đai thành phố Thủ Đức,Chi cục Thuế","Để đạt được mục tiêu trên, thành phố Thủ Đức đẩy mạnh cải cách hành chính tập trung thay vì ở 3 bộ phận khác nhau như trước đây."
155,00:21:20.800,00:21:28.080,"kết quả hồ sơ đất đai thành phố Thủ Đức bố trí,hướng linh hoạt,thành phố Thủ Đức chiếm,000 hồ sơ đất đai,thành phố Thủ Đức,thành phố Thủ Đức chấp nhận,đất đai thành phố Thủ Đức,Chi nhánh Văn phòng,quận trước đây là quận 2,hệ thống phần mềm,kết quả đất đai,ra mắt Văn phòng,địa bàn thành phố,đất đai môi trường,quận 9,tổng số hồ sơ,khoảng 100,4700 chục,kết quả hồ sơ đất đai thành phố Thủ Đức,Chi cục Thuế","Theo đó, kể từ hôm nay, ngày 7/1, người dân thành phố Thủ Đức sẽ nộp và nhận kết quả hồ sơ đất đai tại một địa điểm duy nhất đó là bộ phận tiếp nhận và trả kết quả hồ sơ đất đai, rút ngắn thời gian đi lại của người dân và doanh nghiệp."
156,00:21:28.080,00:21:35.040,"kết quả hồ sơ đất đai thành phố Thủ Đức bố trí,hướng linh hoạt,thành phố Thủ Đức chiếm,000 hồ sơ đất đai,thành phố Thủ Đức,thành phố Thủ Đức chấp nhận,đất đai thành phố Thủ Đức,Chi nhánh Văn phòng,quận trước đây là quận 2,hệ thống phần mềm,kết quả đất đai,ra mắt Văn phòng,địa bàn thành phố,đất đai môi trường,quận 9,tổng số hồ sơ,khoảng 100,4700 chục,kết quả hồ sơ đất đai thành phố Thủ Đức,Chi cục Thuế",Đây được xem là bộ phận tiếp nhận và trả kết quả hồ sơ liên quan đến lĩnh vực đất đai lớn nhất thành phố Hồ Chí Minh tính đến thời điểm hiện tại.
157,00:21:35.040,00:21:45.240,"kết quả hồ sơ đất đai thành phố Thủ Đức bố trí,hướng linh hoạt,thành phố Thủ Đức chiếm,000 hồ sơ đất đai,thành phố Thủ Đức,thành phố Thủ Đức chấp nhận,đất đai thành phố Thủ Đức,Chi nhánh Văn phòng,quận trước đây là quận 2,hệ thống phần mềm,kết quả đất đai,ra mắt Văn phòng,địa bàn thành phố,đất đai môi trường,quận 9,tổng số hồ sơ,khoảng 100,4700 chục,kết quả hồ sơ đất đai thành phố Thủ Đức,Chi cục Thuế","bộ phận tiếp nhận và trả kết quả hồ sơ đất đai thành phố Thủ Đức được bố trí 20 quầy theo hướng linh hoạt, hiện đại, có thể đáp ứng mọi yêu cầu của người dân như nộp, nhận hướng dẫn với công suất tối đa có thể nhận và trả 400 hồ sơ trong một buổi làm việc liên kết giữa Chi nhánh Văn phòng đăng ký đất đai thành phố Thủ Đức với Chi cục Thuế, Kho bạc và các ngân hàng để giảm số lần đi lại của người dân khi làm thủ tục."
158,00:21:45.240,00:21:50.400,"kết quả hồ sơ đất đai thành phố Thủ Đức bố trí,hướng linh hoạt,thành phố Thủ Đức chiếm,000 hồ sơ đất đai,thành phố Thủ Đức,thành phố Thủ Đức chấp nhận,đất đai thành phố Thủ Đức,Chi nhánh Văn phòng,quận trước đây là quận 2,hệ thống phần mềm,kết quả đất đai,ra mắt Văn phòng,địa bàn thành phố,đất đai môi trường,quận 9,tổng số hồ sơ,khoảng 100,4700 chục,kết quả hồ sơ đất đai thành phố Thủ Đức,Chi cục Thuế","bộ phận tiếp nhận và trả kết quả hồ sơ đất đai thành phố Thủ Đức được bố trí 20 quầy theo hướng linh hoạt, hiện đại, có thể đáp ứng mọi yêu cầu của người dân như nộp, nhận hướng dẫn với công suất tối đa có thể nhận và trả 400 hồ sơ trong một buổi làm việc liên kết giữa Chi nhánh Văn phòng đăng ký đất đai thành phố Thủ Đức với Chi cục Thuế, Kho bạc và các ngân hàng để giảm số lần đi lại của người dân khi làm thủ tục."
159,00:21:50.400,00:21:55.240,"kết quả hồ sơ đất đai thành phố Thủ Đức bố trí,hướng linh hoạt,thành phố Thủ Đức chiếm,000 hồ sơ đất đai,thành phố Thủ Đức,thành phố Thủ Đức chấp nhận,đất đai thành phố Thủ Đức,Chi nhánh Văn phòng,quận trước đây là quận 2,hệ thống phần mềm,kết quả đất đai,ra mắt Văn phòng,địa bàn thành phố,đất đai môi trường,quận 9,tổng số hồ sơ,khoảng 100,4700 chục,kết quả hồ sơ đất đai thành phố Thủ Đức,Chi cục Thuế","bộ phận tiếp nhận và trả kết quả hồ sơ đất đai thành phố Thủ Đức được bố trí 20 quầy theo hướng linh hoạt, hiện đại, có thể đáp ứng mọi yêu cầu của người dân như nộp, nhận hướng dẫn với công suất tối đa có thể nhận và trả 400 hồ sơ trong một buổi làm việc liên kết giữa Chi nhánh Văn phòng đăng ký đất đai thành phố Thủ Đức với Chi cục Thuế, Kho bạc và các ngân hàng để giảm số lần đi lại của người dân khi làm thủ tục."
160,00:21:55.240,00:22:02.640,"kết quả hồ sơ đất đai thành phố Thủ Đức bố trí,hướng linh hoạt,thành phố Thủ Đức chiếm,000 hồ sơ đất đai,thành phố Thủ Đức,thành phố Thủ Đức chấp nhận,đất đai thành phố Thủ Đức,Chi nhánh Văn phòng,quận trước đây là quận 2,hệ thống phần mềm,kết quả đất đai,ra mắt Văn phòng,địa bàn thành phố,đất đai môi trường,quận 9,tổng số hồ sơ,khoảng 100,4700 chục,kết quả hồ sơ đất đai thành phố Thủ Đức,Chi cục Thuế","bộ phận tiếp nhận và trả kết quả hồ sơ đất đai thành phố Thủ Đức được bố trí 20 quầy theo hướng linh hoạt, hiện đại, có thể đáp ứng mọi yêu cầu của người dân như nộp, nhận hướng dẫn với công suất tối đa có thể nhận và trả 400 hồ sơ trong một buổi làm việc liên kết giữa Chi nhánh Văn phòng đăng ký đất đai thành phố Thủ Đức với Chi cục Thuế, Kho bạc và các ngân hàng để giảm số lần đi lại của người dân khi làm thủ tục."
161,00:22:02.640,00:22:07.320,"kết quả hồ sơ đất đai thành phố Thủ Đức bố trí,hướng linh hoạt,thành phố Thủ Đức chiếm,000 hồ sơ đất đai,thành phố Thủ Đức,thành phố Thủ Đức chấp nhận,đất đai thành phố Thủ Đức,Chi nhánh Văn phòng,quận trước đây là quận 2,hệ thống phần mềm,kết quả đất đai,ra mắt Văn phòng,địa bàn thành phố,đất đai môi trường,quận 9,tổng số hồ sơ,khoảng 100,4700 chục,kết quả hồ sơ đất đai thành phố Thủ Đức,Chi cục Thuế","bộ phận tiếp nhận và trả kết quả hồ sơ đất đai thành phố Thủ Đức được bố trí 20 quầy theo hướng linh hoạt, hiện đại, có thể đáp ứng mọi yêu cầu của người dân như nộp, nhận hướng dẫn với công suất tối đa có thể nhận và trả 400 hồ sơ trong một buổi làm việc liên kết giữa Chi nhánh Văn phòng đăng ký đất đai thành phố Thủ Đức với Chi cục Thuế, Kho bạc và các ngân hàng để giảm số lần đi lại của người dân khi làm thủ tục."
162,00:22:07.320,00:22:14.800,"kết quả hồ sơ đất đai thành phố Thủ Đức bố trí,hướng linh hoạt,thành phố Thủ Đức chiếm,000 hồ sơ đất đai,thành phố Thủ Đức,thành phố Thủ Đức chấp nhận,đất đai thành phố Thủ Đức,Chi nhánh Văn phòng,quận trước đây là quận 2,hệ thống phần mềm,kết quả đất đai,ra mắt Văn phòng,địa bàn thành phố,đất đai môi trường,quận 9,tổng số hồ sơ,khoảng 100,4700 chục,kết quả hồ sơ đất đai thành phố Thủ Đức,Chi cục Thuế","bộ phận tiếp nhận và trả kết quả hồ sơ đất đai thành phố Thủ Đức được bố trí 20 quầy theo hướng linh hoạt, hiện đại, có thể đáp ứng mọi yêu cầu của người dân như nộp, nhận hướng dẫn với công suất tối đa có thể nhận và trả 400 hồ sơ trong một buổi làm việc liên kết giữa Chi nhánh Văn phòng đăng ký đất đai thành phố Thủ Đức với Chi cục Thuế, Kho bạc và các ngân hàng để giảm số lần đi lại của người dân khi làm thủ tục."
163,00:22:14.800,00:22:20.200,"kết quả hồ sơ đất đai thành phố Thủ Đức bố trí,hướng linh hoạt,thành phố Thủ Đức chiếm,000 hồ sơ đất đai,thành phố Thủ Đức,thành phố Thủ Đức chấp nhận,đất đai thành phố Thủ Đức,Chi nhánh Văn phòng,quận trước đây là quận 2,hệ thống phần mềm,kết quả đất đai,ra mắt Văn phòng,địa bàn thành phố,đất đai môi trường,quận 9,tổng số hồ sơ,khoảng 100,4700 chục,kết quả hồ sơ đất đai thành phố Thủ Đức,Chi cục Thuế","bộ phận tiếp nhận và trả kết quả hồ sơ đất đai thành phố Thủ Đức được bố trí 20 quầy theo hướng linh hoạt, hiện đại, có thể đáp ứng mọi yêu cầu của người dân như nộp, nhận hướng dẫn với công suất tối đa có thể nhận và trả 400 hồ sơ trong một buổi làm việc liên kết giữa Chi nhánh Văn phòng đăng ký đất đai thành phố Thủ Đức với Chi cục Thuế, Kho bạc và các ngân hàng để giảm số lần đi lại của người dân khi làm thủ tục."
164,00:22:20.200,00:22:26.040,"kết quả hồ sơ đất đai thành phố Thủ Đức bố trí,hướng linh hoạt,thành phố Thủ Đức chiếm,000 hồ sơ đất đai,thành phố Thủ Đức,thành phố Thủ Đức chấp nhận,đất đai thành phố Thủ Đức,Chi nhánh Văn phòng,quận trước đây là quận 2,hệ thống phần mềm,kết quả đất đai,ra mắt Văn phòng,địa bàn thành phố,đất đai môi trường,quận 9,tổng số hồ sơ,khoảng 100,4700 chục,kết quả hồ sơ đất đai thành phố Thủ Đức,Chi cục Thuế","bộ phận tiếp nhận và trả kết quả hồ sơ đất đai thành phố Thủ Đức được bố trí 20 quầy theo hướng linh hoạt, hiện đại, có thể đáp ứng mọi yêu cầu của người dân như nộp, nhận hướng dẫn với công suất tối đa có thể nhận và trả 400 hồ sơ trong một buổi làm việc liên kết giữa Chi nhánh Văn phòng đăng ký đất đai thành phố Thủ Đức với Chi cục Thuế, Kho bạc và các ngân hàng để giảm số lần đi lại của người dân khi làm thủ tục."
165,00:22:26.040,00:22:30.720,"kết quả hồ sơ đất đai thành phố Thủ Đức bố trí,hướng linh hoạt,thành phố Thủ Đức chiếm,000 hồ sơ đất đai,thành phố Thủ Đức,thành phố Thủ Đức chấp nhận,đất đai thành phố Thủ Đức,Chi nhánh Văn phòng,quận trước đây là quận 2,hệ thống phần mềm,kết quả đất đai,ra mắt Văn phòng,địa bàn thành phố,đất đai môi trường,quận 9,tổng số hồ sơ,khoảng 100,4700 chục,kết quả hồ sơ đất đai thành phố Thủ Đức,Chi cục Thuế","bộ phận tiếp nhận và trả kết quả hồ sơ đất đai thành phố Thủ Đức được bố trí 20 quầy theo hướng linh hoạt, hiện đại, có thể đáp ứng mọi yêu cầu của người dân như nộp, nhận hướng dẫn với công suất tối đa có thể nhận và trả 400 hồ sơ trong một buổi làm việc liên kết giữa Chi nhánh Văn phòng đăng ký đất đai thành phố Thủ Đức với Chi cục Thuế, Kho bạc và các ngân hàng để giảm số lần đi lại của người dân khi làm thủ tục."
