Scene number,Start,End,Keywords,Description
181,00:31:29.520,00:31:35.400,"dòng nhạc,dịp đầu,không gian âm nhạc ngoài trời,dịp tuần,mùa xuân,không khí mùa xuân,Nhà hát Thành phố,tô điểm lịch sử,Nhiệt,câu chuyện đầu,thành phố Hồ Chí Minh,dân thành phố,Nguyễn Hoàng Anh,ca khúc cách mạng,ca khúc truyền thống cách mạng,giọng ca,truyền thống cách mạng","20 năm qua, sân khấu này đã trở thành nơi gìn giữ, lan tỏa các giá trị của âm nhạc truyền thống đến công chúng."
182,00:31:35.400,00:31:41.280,"dòng nhạc,dịp đầu,không gian âm nhạc ngoài trời,dịp tuần,mùa xuân,không khí mùa xuân,Nhà hát Thành phố,tô điểm lịch sử,Nhiệt,câu chuyện đầu,thành phố Hồ Chí Minh,dân thành phố,Nguyễn Hoàng Anh,ca khúc cách mạng,ca khúc truyền thống cách mạng,giọng ca,truyền thống cách mạng","được nghỉ tép trong dịp đầu năm mới, anh Nguyễn Hoàng Anh cùng với đồng đội lựa chọn đến Nhà hát Thành phố lắng nghe những ca khúc cách mạng do các ca sĩ, nghệ sĩ biểu diễn, vừa là dịp để tìm hiểu thêm về các điểm thú vị tại thành phố Hồ Chí Minh và Anh này, tôi cảm thấy thêm lđấtnớccàcàn phát triển và mọi người một cuộc sống ấm no, hạnh phúc và những câu chuyện đầu năm mới, những câu hát mừng xuân, ngợi ca quê hương, đất nước, con người được các ca sĩ, nghệ sĩ bằng những giọng ca ngọt ngào, sâu lắng kể lại trọn vẹn trong không gian âm nhạc ngoài trời khiến không khí mùa xuân trở nên ấm áp và ý nghĩa hơn."
183,00:31:41.280,00:31:51.280,"dòng nhạc,dịp đầu,không gian âm nhạc ngoài trời,dịp tuần,mùa xuân,không khí mùa xuân,Nhà hát Thành phố,tô điểm lịch sử,Nhiệt,câu chuyện đầu,thành phố Hồ Chí Minh,dân thành phố,Nguyễn Hoàng Anh,ca khúc cách mạng,ca khúc truyền thống cách mạng,giọng ca,truyền thống cách mạng","được nghỉ tép trong dịp đầu năm mới, anh Nguyễn Hoàng Anh cùng với đồng đội lựa chọn đến Nhà hát Thành phố lắng nghe những ca khúc cách mạng do các ca sĩ, nghệ sĩ biểu diễn, vừa là dịp để tìm hiểu thêm về các điểm thú vị tại thành phố Hồ Chí Minh và Anh này, tôi cảm thấy thêm lđấtnớccàcàn phát triển và mọi người một cuộc sống ấm no, hạnh phúc và những câu chuyện đầu năm mới, những câu hát mừng xuân, ngợi ca quê hương, đất nước, con người được các ca sĩ, nghệ sĩ bằng những giọng ca ngọt ngào, sâu lắng kể lại trọn vẹn trong không gian âm nhạc ngoài trời khiến không khí mùa xuân trở nên ấm áp và ý nghĩa hơn."
184,00:31:51.280,00:31:56.280,"dòng nhạc,dịp đầu,không gian âm nhạc ngoài trời,dịp tuần,mùa xuân,không khí mùa xuân,Nhà hát Thành phố,tô điểm lịch sử,Nhiệt,câu chuyện đầu,thành phố Hồ Chí Minh,dân thành phố,Nguyễn Hoàng Anh,ca khúc cách mạng,ca khúc truyền thống cách mạng,giọng ca,truyền thống cách mạng","được nghỉ tép trong dịp đầu năm mới, anh Nguyễn Hoàng Anh cùng với đồng đội lựa chọn đến Nhà hát Thành phố lắng nghe những ca khúc cách mạng do các ca sĩ, nghệ sĩ biểu diễn, vừa là dịp để tìm hiểu thêm về các điểm thú vị tại thành phố Hồ Chí Minh và Anh này, tôi cảm thấy thêm lđấtnớccàcàn phát triển và mọi người một cuộc sống ấm no, hạnh phúc và những câu chuyện đầu năm mới, những câu hát mừng xuân, ngợi ca quê hương, đất nước, con người được các ca sĩ, nghệ sĩ bằng những giọng ca ngọt ngào, sâu lắng kể lại trọn vẹn trong không gian âm nhạc ngoài trời khiến không khí mùa xuân trở nên ấm áp và ý nghĩa hơn."
185,00:31:56.280,00:32:05.400,"dòng nhạc,dịp đầu,không gian âm nhạc ngoài trời,dịp tuần,mùa xuân,không khí mùa xuân,Nhà hát Thành phố,tô điểm lịch sử,Nhiệt,câu chuyện đầu,thành phố Hồ Chí Minh,dân thành phố,Nguyễn Hoàng Anh,ca khúc cách mạng,ca khúc truyền thống cách mạng,giọng ca,truyền thống cách mạng","được nghỉ tép trong dịp đầu năm mới, anh Nguyễn Hoàng Anh cùng với đồng đội lựa chọn đến Nhà hát Thành phố lắng nghe những ca khúc cách mạng do các ca sĩ, nghệ sĩ biểu diễn, vừa là dịp để tìm hiểu thêm về các điểm thú vị tại thành phố Hồ Chí Minh và Anh này, tôi cảm thấy thêm lđấtnớccàcàn phát triển và mọi người một cuộc sống ấm no, hạnh phúc và những câu chuyện đầu năm mới, những câu hát mừng xuân, ngợi ca quê hương, đất nước, con người được các ca sĩ, nghệ sĩ bằng những giọng ca ngọt ngào, sâu lắng kể lại trọn vẹn trong không gian âm nhạc ngoài trời khiến không khí mùa xuân trở nên ấm áp và ý nghĩa hơn."
186,00:32:05.400,00:32:09.720,"dòng nhạc,dịp đầu,không gian âm nhạc ngoài trời,dịp tuần,mùa xuân,không khí mùa xuân,Nhà hát Thành phố,tô điểm lịch sử,Nhiệt,câu chuyện đầu,thành phố Hồ Chí Minh,dân thành phố,Nguyễn Hoàng Anh,ca khúc cách mạng,ca khúc truyền thống cách mạng,giọng ca,truyền thống cách mạng","được nghỉ tép trong dịp đầu năm mới, anh Nguyễn Hoàng Anh cùng với đồng đội lựa chọn đến Nhà hát Thành phố lắng nghe những ca khúc cách mạng do các ca sĩ, nghệ sĩ biểu diễn, vừa là dịp để tìm hiểu thêm về các điểm thú vị tại thành phố Hồ Chí Minh và Anh này, tôi cảm thấy thêm lđấtnớccàcàn phát triển và mọi người một cuộc sống ấm no, hạnh phúc và những câu chuyện đầu năm mới, những câu hát mừng xuân, ngợi ca quê hương, đất nước, con người được các ca sĩ, nghệ sĩ bằng những giọng ca ngọt ngào, sâu lắng kể lại trọn vẹn trong không gian âm nhạc ngoài trời khiến không khí mùa xuân trở nên ấm áp và ý nghĩa hơn."
187,00:32:09.720,00:32:15.720,"dòng nhạc,dịp đầu,không gian âm nhạc ngoài trời,dịp tuần,mùa xuân,không khí mùa xuân,Nhà hát Thành phố,tô điểm lịch sử,Nhiệt,câu chuyện đầu,thành phố Hồ Chí Minh,dân thành phố,Nguyễn Hoàng Anh,ca khúc cách mạng,ca khúc truyền thống cách mạng,giọng ca,truyền thống cách mạng","được nghỉ tép trong dịp đầu năm mới, anh Nguyễn Hoàng Anh cùng với đồng đội lựa chọn đến Nhà hát Thành phố lắng nghe những ca khúc cách mạng do các ca sĩ, nghệ sĩ biểu diễn, vừa là dịp để tìm hiểu thêm về các điểm thú vị tại thành phố Hồ Chí Minh và Anh này, tôi cảm thấy thêm lđấtnớccàcàn phát triển và mọi người một cuộc sống ấm no, hạnh phúc và những câu chuyện đầu năm mới, những câu hát mừng xuân, ngợi ca quê hương, đất nước, con người được các ca sĩ, nghệ sĩ bằng những giọng ca ngọt ngào, sâu lắng kể lại trọn vẹn trong không gian âm nhạc ngoài trời khiến không khí mùa xuân trở nên ấm áp và ý nghĩa hơn."
188,00:32:15.720,00:32:21.400,"dòng nhạc,dịp đầu,không gian âm nhạc ngoài trời,dịp tuần,mùa xuân,không khí mùa xuân,Nhà hát Thành phố,tô điểm lịch sử,Nhiệt,câu chuyện đầu,thành phố Hồ Chí Minh,dân thành phố,Nguyễn Hoàng Anh,ca khúc cách mạng,ca khúc truyền thống cách mạng,giọng ca,truyền thống cách mạng","được nghỉ tép trong dịp đầu năm mới, anh Nguyễn Hoàng Anh cùng với đồng đội lựa chọn đến Nhà hát Thành phố lắng nghe những ca khúc cách mạng do các ca sĩ, nghệ sĩ biểu diễn, vừa là dịp để tìm hiểu thêm về các điểm thú vị tại thành phố Hồ Chí Minh và Anh này, tôi cảm thấy thêm lđấtnớccàcàn phát triển và mọi người một cuộc sống ấm no, hạnh phúc và những câu chuyện đầu năm mới, những câu hát mừng xuân, ngợi ca quê hương, đất nước, con người được các ca sĩ, nghệ sĩ bằng những giọng ca ngọt ngào, sâu lắng kể lại trọn vẹn trong không gian âm nhạc ngoài trời khiến không khí mùa xuân trở nên ấm áp và ý nghĩa hơn."
189,00:32:21.400,00:33:01.440,"giao thông Quốc gia,7 phần trăm,Văn phòng Ủy ban,ngày 2/1/2023,kỳ năm 2022,6 phần trăm,vụ tai nạn,6540 phương tiện,Văn phòng Chính phủ chiều,31,năm 2023,tình hình trật tự,29,lực lượng Cảnh sát giao thông,vụ tai nạn giao thông","Mở đầu một năm mới như thế này thì tôi thấy đây chương trình rất là thiết thực và bạn bé âm nhạc cách mạng và cũng như mùa xuân đến với giới trẻ, người hát là hào hùng, rất là hùng hồn, là mọi cơ thể thấy, là hình ảnh của khán giả và hiện tại mọi người sẽ có thể tự tay xong rồi cùng hát theo."
190,00:33:01.440,00:33:08.520,"giao thông Quốc gia,7 phần trăm,Văn phòng Ủy ban,ngày 2/1/2023,kỳ năm 2022,6 phần trăm,vụ tai nạn,6540 phương tiện,Văn phòng Chính phủ chiều,31,năm 2023,tình hình trật tự,29,lực lượng Cảnh sát giao thông,vụ tai nạn giao thông","Nhiệt là những cái bài này, là cái bài đó là phổ biến đối với cả người lớn cũng như là trẻ, những cái bạn trẻ để thu hút nhiều khán giả, nội dung và hình thức của chương trình luôn được sáng tạo, làm mới phù hợp với các chủ đề, các ngày lễ trọng đại của đất nước, cùng với đó là sự cống hiến nhiệt huyết của các nghệ sĩ, ca sĩ đến công chúng, tất cả dòng nhạc, ca khúc truyền thống cách mạng vẫn sống và sống mãi cho đến ngày hôm nay, mặc dù rằng là quá trình lịch sử của ca khúc truyền thống cách mạng qua cùng năm tháng đã hoàn thành sứ mệnh của mình."
191,00:33:08.520,00:33:14.720,"giao thông Quốc gia,7 phần trăm,Văn phòng Ủy ban,ngày 2/1/2023,kỳ năm 2022,6 phần trăm,vụ tai nạn,6540 phương tiện,Văn phòng Chính phủ chiều,31,năm 2023,tình hình trật tự,29,lực lượng Cảnh sát giao thông,vụ tai nạn giao thông","Tuy nhiên, ngày hôm nay, một sứ mệnh mới của các ca khúc truyền thống cách mạng lại tiếp tục, vẫn hào hơi ở trong tâm hồn của người dân thành phố cũng như du khách."
192,00:33:14.720,00:33:19.320,"miền Đông,phóng viên HTV,miền Tây,tình hình giao thông,kính thưa quý vị","Mùa thu và mãi mãi đã là một điểm son quảng bá, tô điểm giá trị lịch sử hào hùng của dân tộc bằng âm nhạc."
193,00:33:19.320,00:33:43.080,"vòng xây An Lạc,1300 xe,tỉnh miền Tây,quận Bình Tân,chiều xe,Tình hình giao thông,miền Tây đổ,Dòng xe,thành phố Hồ Chí Minh,quý vị,cửa ngõ phía Tây","Chương trình diễn ra thường xuyên, đến nay đã trở thành món ăn tinh thần không thể thiếu của người dân thành phố vào mỗi dịp cuối tuần, thu hút được nhiều du khách khi đến với thành phố Hồ Chí Minh."
194,00:33:43.080,00:33:49.280,"vòng xây An Lạc,1300 xe,tỉnh miền Tây,quận Bình Tân,chiều xe,Tình hình giao thông,miền Tây đổ,Dòng xe,thành phố Hồ Chí Minh,quý vị,cửa ngõ phía Tây","Văn phòng Ủy ban An toàn giao thông Quốc gia cho biết, trong báo cáo gửi Văn phòng Chính phủ chiều nay về tình hình trật tự, an toàn giao thông 3 ngày nghỉ Tết Dương lịch năm 2023 từ 31/12/2022 đến ngày 2/1/2023, Văn phòng Ủy ban An toàn giao thông Quốc gia dẫn báo cáo của Bộ Công an cho biết, trong 3 ngày nghỉ Tết Dương lịch 2023, cả nước xảy ra 83 vụ tai nạn giao thông làm chết 50 người, 51 người bị thương."
195,00:33:49.280,00:33:55.440,"vòng xây An Lạc,1300 xe,tỉnh miền Tây,quận Bình Tân,chiều xe,Tình hình giao thông,miền Tây đổ,Dòng xe,thành phố Hồ Chí Minh,quý vị,cửa ngõ phía Tây","So với cùng kỳ năm 2022, số vụ tai nạn tăng 19 vụ, tăng 29,7 phần trăm, tăng 12 người chết, tăng 31,6 phần trăm, tăng 16 người bị thương, tăng 45,7 phần trăm."
196,00:33:55.440,00:34:01.280,"vòng xây An Lạc,1300 xe,tỉnh miền Tây,quận Bình Tân,chiều xe,Tình hình giao thông,miền Tây đổ,Dòng xe,thành phố Hồ Chí Minh,quý vị,cửa ngõ phía Tây","Trong 3 ngày nghỉ Tết Dương lịch, lực lượng Cảnh sát giao thông các địa phương đã kiểm tra, xử lý 21.872 trường hợp vi phạm trật tự an toàn giao thông, phạt tiền hơn 37,5 tỷ đồng, tạm giữ 6540 phương tiện vi phạm, tước 3603 giấy phép lái xe các loại."
197,00:34:01.280,00:34:07.800,"vòng xây An Lạc,1300 xe,tỉnh miền Tây,quận Bình Tân,chiều xe,Tình hình giao thông,miền Tây đổ,Dòng xe,thành phố Hồ Chí Minh,quý vị,cửa ngõ phía Tây","kính thưa quý vị, hôm nay là ngày cuối của kỳ nghỉ Tết Dương lịch 2023, người dân tranh thủ trở lại thành phố Hồ Chí Minh."
198,00:34:07.800,00:34:14.680,"vòng xây An Lạc,1300 xe,tỉnh miền Tây,quận Bình Tân,chiều xe,Tình hình giao thông,miền Tây đổ,Dòng xe,thành phố Hồ Chí Minh,quý vị,cửa ngõ phía Tây","Theo ghi nhận của phóng viên HTV tại các cửa ngõ miền Đông và miền Tây trong chiều nay thì tình hình giao thông khá thông thoáng, người dân đi lại thuận lợi."
199,00:34:14.680,00:34:28.520,"vòng xây An Lạc,1300 xe,tỉnh miền Tây,quận Bình Tân,chiều xe,Tình hình giao thông,miền Tây đổ,Dòng xe,thành phố Hồ Chí Minh,quý vị,cửa ngõ phía Tây","thưa quý vị, tại cửa ngõ phía Tây trên quốc lộ 1, đoạn từ vòng xây An Lạc, quận Bình Tân thì càng về chiều lượng xe đổ về thành phố Hồ Chí Minh từ các tỉnh miền Tây càng đông hơn và mặc dù chiều nay có những cơn mưa bất chợt nhưng ghi nhận của chúng tôi thì tốc độ di chuyển của lượng xe có phần chậm lại nhưng vẫn chưa ghi nhận tình trạng ùn ứ hay tắc nghẽn tại bến xe Miền Tây."
200,00:34:28.520,00:34:37.600,"phía trước cổng bến xe,trật tự bến bãi,dịp Tết Á,Dịp Tết,bến tầm,Tết âm lịch,bến xe Miền Đông,quý vị,thành phố dịp Tết du lịch,Phương Trang,thành phố Thủ Đức","Dòng xe nối đuôi liên tục tại bãi trả khách, Chúng tôi cũng tranh thủ để về sớm để tránh tắc đường."
201,00:34:37.600,00:34:41.880,"phía trước cổng bến xe,trật tự bến bãi,dịp Tết Á,Dịp Tết,bến tầm,Tết âm lịch,bến xe Miền Đông,quý vị,thành phố dịp Tết du lịch,Phương Trang,thành phố Thủ Đức",Cho nên chúng tôi chọn cái khung giờ là 9h là xuất phát từ Giới Bạc Liêu về đây.
